,areaCode,areaName,PopVac,Cum_vaccinated,Completed_vaccinated,imd_medianS_msoa,imd_msoa_medianD,imd_rank_msoa,imd_decile_msoa,bme,Broad.RUC11,B_RUC11,Pct_Leave,Pct_Remain,vacPop,Asthma,COPD,Dementia,Depression,Diabetes,blood_pre,Epilepsy,poptotal,imd_decile_msoaLast,first_party,Pct_con,Pct_LAB,Cum_firstDose,First_dosePct,rates,rateCat,imd_decile_msoaLast_2,imd_decile_msoaLast_3,imd_decile_msoaLast_4,imd_decile_msoaLast_5,imd_decile_msoaLast_6,imd_decile_msoaLast_7,imd_decile_msoaLast_8,imd_decile_msoaLast_9,imd_decile_msoaLast_10,rateCat_high,rateCat_lowmedian,rateCat_upmedian,Pct_Age,PctYoung,pctYoungAge,PctOld,DeathRates
889,E02000921,Leytonstone South West,12256,5686,46.4,29.1155,3.5,5190,8,59.94000545,Predominantly Urban,PU,40.9,59.1,9351,4.7,0.8,0.3,6.6,7.3,10.4,0.5,12254,3,Lab,18.02141558,64.73163176,6407,52.3,50.99543081,lowmedian,0,1,0,0,0,0,0,0,0,0,1,0,10.11947218,12.13773928,17.7841942,9.549780772,0.196148359
890,E02000922,Leytonstone South East,11494,5425,47.2,23.4265,4,4495,7,56.03915233,Predominantly Urban,PU,40.9,59.1,9035,4.9,0.8,0.3,6.8,7.4,10.6,0.4,11494,4,Lab,18.02141558,64.73163176,6071,52.8,54.37619628,lowmedian,0,0,1,0,0,0,0,0,0,0,1,0,12.39585262,14.82014388,20.04427227,9.618151633,0.203665988
891,E02000923,Battersea Park,8672,5049,58.2,12,7,2118,4,20.64490233,Predominantly Urban,PU,24.97,75.03,7311,4.5,1.1,0.8,8.6,4.2,9.2,0.4,8675,7,Lab,36.05048602,45.5007753,5495,63.4,60.88560886,lowmedian,0,0,0,0,0,1,0,0,0,0,1,0,7.882011605,8.918068664,11.96826699,16.67350568,0.169245648
892,E02000924,Nine Elms & Patmore,19567,10251,52.4,29.475,3,5236,8,43.6618453,Predominantly Urban,PU,24.97,75.03,13306,4.7,1,0.5,9,4.7,8.4,0.4,19563,3,Lab,36.05048602,45.5007753,11364,58.1,26.98420811,low,0,1,0,0,0,0,0,0,0,0,0,0,10.89383672,12.68600631,16.73681046,7.274913573,0.090351726
893,E02000925,Battersea Latchmere,8834,4680,53,29.251,3.5,5206,8,39.62793068,Predominantly Urban,PU,24.97,75.03,6857,4.6,1.1,0.5,8.7,4.6,9.6,0.4,8830,3,Lab,36.05048602,45.5007753,5136,58.1,59.76907403,lowmedian,0,1,0,0,0,0,0,0,0,0,1,0,10.63147509,12.57109523,17.58786641,10.26688056,0.172668969
894,E02000926,St Mary's & Cotton Row,13398,7983,59.6,17.0725,5.5,3372,5,27.2045658,Predominantly Urban,PU,24.97,75.03,10164,4.2,1.1,0.4,7.5,4.4,8.8,0.4,13394,6,Lab,36.05048602,45.5007753,8645,64.5,39.408867,lowmedian,0,0,0,0,1,0,0,0,0,0,1,0,8.983901679,10.21251476,13.54781582,9.956709957,0.121170158
895,E02000927,Lavender Hill East,7950,4992,62.8,22.318,4.5,4297,7,24.59499264,Predominantly Urban,PU,24.97,75.03,6384,5.1,1.1,0.5,8.2,4.1,8.5,0.4,7949,4,Lab,36.05048602,45.5007753,5352,67.3,66.41509434,upmedian,0,0,1,0,0,0,0,0,0,0,0,1,9.179741261,10.44799499,13.03258145,11.45050125,0.192678227
896,E02000928,Putney Embankment & Lower Common,9801,6373,65,7.81,9,928,2,11.06644597,Predominantly Urban,PU,24.97,75.03,7280,4,0.7,0.4,8.2,2.3,6.4,0.4,9805,9,Lab,35.67876038,45.13840728,6767,69,53.87205387,lowmedian,0,0,0,0,0,0,0,1,0,0,1,0,7.369402985,8.681318681,13.24175824,14.83516484,0.163246269
897,E02000929,York Gardens,8879,4539,51.1,35.5695,2,5794,9,54.03325546,Predominantly Urban,PU,24.97,75.03,6314,4.4,0.9,0.5,7.6,4.7,8.2,0.5,8883,2,Lab,36.05048602,45.5007753,5031,56.7,59.4661561,lowmedian,1,0,0,0,0,0,0,0,0,0,1,0,10.87334492,12.87614824,18.98954704,11.21317707,0.187240872
898,E02000930,Lavender Hill West & Little India,13059,7315,56,12.896,7,2357,4,20.76271186,Predominantly Urban,PU,24.97,75.03,9823,4.1,0.7,0.2,7,3.3,6.2,0.4,13062,7,Lab,36.05048602,45.5007753,7889,60.4,40.43188606,lowmedian,0,0,0,0,0,1,0,0,0,0,1,0,11.32919481,12.63361499,15.3008246,6.087753232,0.127807194
899,E02000931,Clapham Common West,9608,6208,64.6,7.633,9,890,2,12.88647628,Predominantly Urban,PU,24.97,75.03,8145,4.3,0.8,0.2,7,3.2,6.5,0.4,9610,9,Lab,36.05048602,45.5007753,6612,68.8,54.95420483,lowmedian,0,0,0,0,0,0,0,1,0,0,1,0,7.787264685,9.294045427,13.35788828,7.108655617,0.144018105
900,E02000932,Putney Town & Wandsworth Park,15325,9514,62.1,10.4115,8,1659,3,15.8022533,Predominantly Urban,PU,24.97,75.03,10544,3.9,0.7,0.2,7.4,2.7,6.2,0.4,15320,8,Lab,35.67876038,45.13840728,10101,65.9,34.45350734,low,0,0,0,0,0,0,1,0,0,0,0,0,7.549668874,8.649468892,11.61798179,8.77276176,0.11589404
901,E02000933,Putney West,10975,6746,61.5,9.478,8,1360,3,16.62680788,Predominantly Urban,PU,24.97,75.03,7842,4.1,0.8,0.5,8,2.6,6.8,0.4,10969,8,Lab,35.67876038,45.13840728,7191,65.5,48.10933941,lowmedian,0,0,0,0,0,0,1,0,0,0,1,0,8.803011848,10.13771997,14.32032645,16.01632237,0.155021592
902,E02000934,Clapham Junction & East Hill,10777,6650,61.7,10.753,8,1766,3,23.25096101,Predominantly Urban,PU,24.97,75.03,9021,4.1,0.6,0.2,6.6,3.2,5.8,0.4,10778,8,Lab,36.05048602,45.5007753,7116,66,48.99322632,lowmedian,0,0,0,0,0,0,1,0,0,0,1,0,7.451609668,8.236337435,10.27602261,7.992462033,0.140407181
903,E02000935,Roehampton North West,7794,3668,47.1,28.0025,3,5069,8,35.88321168,Predominantly Urban,PU,24.97,75.03,5855,4.6,1.3,0.6,9,4.9,9.7,0.6,7788,3,Lab,35.67876038,45.13840728,4159,53.4,67.74441878,upmedian,0,1,0,0,0,0,0,0,0,0,0,1,19.3986014,23.68915457,30.33304868,11.81895816,0.195804196
904,E02000936,East Putney,12616,6999,55.5,10.92,8,1818,3,20.6362545,Predominantly Urban,PU,24.97,75.03,8359,4.1,0.7,0.4,7.7,2.6,6.6,0.4,12611,8,Lab,35.67876038,45.13840728,7481,59.3,41.85161699,lowmedian,0,0,0,0,0,0,1,0,0,0,1,0,7.565614706,8.517765283,11.47266419,13.02787415,0.148762087
905,E02000937,Wandsworth Common,8427,5631,66.8,8.329,9,1056,2,12.8689798,Predominantly Urban,PU,24.97,75.03,6983,4.4,0.6,0.2,7.1,3.5,6.9,0.4,8430,9,Lab,36.05048602,45.5007753,6077,72.1,62.65574938,upmedian,0,0,0,0,0,0,0,1,0,0,0,1,7.703927492,9.49448661,14.59258198,8.778461979,0.162677202
906,E02000938,Roehampton North East,12224,6804,55.7,22.167,4,4276,7,28.71359732,Predominantly Urban,PU,24.97,75.03,9477,4.5,1.1,0.8,8.1,4.3,8.9,0.6,12215,4,Lab,35.67876038,45.13840728,7421,60.7,43.19371728,lowmedian,0,0,1,0,0,0,0,0,0,0,1,0,11.6239922,13.84404347,19.06721536,14.5932257,0.124036502
907,E02000939,Nightingale Lane,7952,5597,70.4,5.093,10,300,1,13.69226908,Predominantly Urban,PU,24.97,75.03,6680,4.6,0.6,1.3,8.3,2.8,7,0.4,7950,10,Lab,36.05048602,45.5007753,5978,75.2,66.39839034,upmedian,0,0,0,0,0,0,0,0,1,0,0,1,7.752403846,9.655688623,15.65868263,12.66467066,0.168269231
908,E02000940,Wandsworth South,10475,6084,58.1,19.251,5,3768,6,37.35800893,Predominantly Urban,PU,24.97,75.03,7435,4.2,0.7,0.3,7.1,3.7,6.6,0.4,10472,5,Lab,35.67876038,45.13840728,6613,63.1,50.40572792,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,7.6629681,8.91728312,13.39609953,8.903833221,0.161812298
909,E02000941,Earlsfield North,13069,7605,58.2,13.043,7,2401,4,17.41273514,Predominantly Urban,PU,24.97,75.03,8561,4.4,0.7,0.3,7.3,3.7,6.7,0.5,13067,7,Lab,28.22499273,52.69269577,8295,63.5,40.40094881,lowmedian,0,0,0,0,0,1,0,0,0,0,1,0,7.072863103,8.515360355,13.11762645,10.39598178,0.135830018
910,E02000942,Southfields North,10810,7099,65.7,9.048,8,1235,2,20.69322297,Predominantly Urban,PU,24.97,75.03,8017,4.2,0.8,0.5,7.3,3.5,7.3,0.4,10805,9,Lab,35.67876038,45.13840728,7631,70.6,48.84366327,lowmedian,0,0,0,0,0,0,0,1,0,0,1,0,8.174984339,9.766745665,14.93077211,13.52126731,0.146168302
911,E02000943,Balham,9913,6476,65.3,12.086,7,2143,4,20.55462985,Predominantly Urban,PU,24.97,75.03,7639,4.6,0.6,0.3,8.3,3.2,6.8,0.4,9917,7,Lab,36.05048602,45.5007753,6902,69.6,53.26339151,lowmedian,0,0,0,0,0,1,0,0,0,0,1,0,7.462009526,8.613692892,11.97800759,9.176593795,0.15876616
912,E02000944,West Hill North,8665,4824,55.7,24.8245,4,4690,7,38.52345268,Predominantly Urban,PU,24.97,75.03,6117,4.8,1.1,0.5,8.6,5.2,8.7,0.5,8661,4,Lab,35.67876038,45.13840728,5273,60.9,60.93479515,lowmedian,0,0,1,0,0,0,0,0,0,0,1,0,9.525116662,11.34543077,16.62579696,10.93673369,0.192149327
913,E02000945,Roehampton South & Putney Vale,8808,4340,49.3,25.9865,3.5,4829,8,34.64566929,Predominantly Urban,PU,24.97,75.03,7218,4.6,1.4,0.7,8.5,6,10.3,0.7,8803,3,Lab,35.67876038,45.13840728,4861,55.2,59.94550409,lowmedian,0,1,0,0,0,0,0,0,0,0,1,0,18.97896478,22.24993073,27.8609033,10.51537822,0.165445521
914,E02000946,Earlsfield South,8273,5114,61.8,19.498,5,3804,6,27.52700398,Predominantly Urban,PU,24.97,75.03,7139,4.9,0.8,0.3,8.1,4.4,8.1,0.5,8275,5,Lab,28.22499273,52.69269577,5487,66.3,63.8220718,upmedian,0,0,0,1,0,0,0,0,0,0,0,1,7.86163522,9.104916655,12.97100434,8.894803194,0.169327528
915,E02000947,Merton Road,9409,6489,69,8.252,9,1033,2,18.21325648,Predominantly Urban,PU,24.97,75.03,7249,4.6,0.8,0.4,7.5,3.8,7.9,0.5,9404,9,Lab,35.67876038,45.13840728,6882,73.1,56.11648422,lowmedian,0,0,0,0,0,0,0,1,0,0,1,0,5.622932745,7.035453166,11.25672507,10.64974479,0.154355017
916,E02000948,Tooting Bec Common,11331,7405,65.4,15.001,6.5,2893,5,25.4530728,Predominantly Urban,PU,24.97,75.03,8571,4.6,0.7,0.3,8.3,4.1,7.5,0.5,11323,6,Lab,28.22499273,52.69269577,7857,69.3,46.59782896,lowmedian,0,0,0,0,1,0,0,0,0,0,1,0,7.171396373,8.16707502,11.06055303,8.867110022,0.143427927
917,E02000949,Springfield,10766,7631,70.9,9.227,8.5,1284,2,17.59306476,Predominantly Urban,PU,24.97,75.03,8445,4.8,0.7,0.4,8.3,3.8,7.5,0.4,10763,9,Lab,28.22499273,52.69269577,8115,75.4,49.04328441,lowmedian,0,0,0,0,0,0,0,1,0,0,1,0,7.42740703,8.632326821,13.01361753,11.03611604,0.142638818
918,E02000950,West Hill South,8647,5101,59,13.215,7,2434,4,26.6429137,Predominantly Urban,PU,24.97,75.03,6332,4.3,1,0.4,7.1,4.2,7.8,0.4,8646,7,Lab,35.67876038,45.13840728,5519,63.8,61.06163988,lowmedian,0,0,0,0,0,1,0,0,0,0,1,0,8.844261205,10.50221099,15.14529375,12.74478838,0.186194973
919,E02000951,Tooting Bec West,7230,4592,63.5,16.3235,6,3220,5,28.55639098,Predominantly Urban,PU,24.97,75.03,5556,4.8,0.7,0.4,8.1,4.2,7.9,0.4,7231,6,Lab,28.22499273,52.69269577,4947,68.4,73.02904564,upmedian,0,0,0,0,1,0,0,0,0,0,0,1,9.401709402,10.69114471,14.05687545,11.14110871,0.22158911
920,E02000952,Tooting Bec East,6995,4540,64.9,18.7555,5.5,3692,6,27.53715838,Predominantly Urban,PU,24.97,75.03,5204,4.7,0.7,0.4,8.3,4.1,7.7,0.5,6995,5,Lab,28.22499273,52.69269577,4860,69.5,75.48248749,upmedian,0,0,0,1,0,0,0,0,0,0,0,1,9.034736139,10.39584935,15.1614143,10.933897,0.233800935
921,E02000953,Summerstown,7904,5190,65.7,11.457,7.5,1977,3,28.30321852,Predominantly Urban,PU,24.97,75.03,6578,4.9,0.9,0.3,8.3,4.9,8.8,0.5,7900,8,Lab,28.22499273,52.69269577,5546,70.2,66.80161943,upmedian,0,0,0,0,0,0,1,0,0,0,0,1,11.25717932,13.4083308,17.05685619,7.38826391,0.178685386
922,E02000954,Upper Tooting,6984,4357,62.4,15.9995,6,3140,5,47.56571784,Predominantly Urban,PU,24.97,75.03,5167,4.7,0.8,0.5,7.7,5.8,9.6,0.5,6982,6,Lab,28.22499273,52.69269577,4692,67.2,75.60137457,upmedian,0,0,0,0,1,0,0,0,0,0,0,1,10.05926902,11.82504355,15.46351848,13.14108767,0.230490616
923,E02000955,Tooting North,7631,4446,58.3,26.1715,3.5,4848,8,53.50014894,Predominantly Urban,PU,24.97,75.03,5455,4.7,0.8,0.5,8.2,6.2,9.7,0.5,7626,3,Lab,28.22499273,52.69269577,4858,63.7,69.1914559,upmedian,0,1,0,0,0,0,0,0,0,0,0,1,10.53776811,12.42896425,16.59028414,12.85059578,0.217594032
924,E02000956,Tooting West,9007,5060,56.2,20.119,5,3923,6,50.97988319,Predominantly Urban,PU,24.97,75.03,7102,4.7,0.8,0.4,8.2,5.9,9.3,0.6,9004,5,Lab,28.22499273,52.69269577,5504,61.1,58.6210725,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,14.95098039,17.17825965,21.58546888,8.208955224,0.171568627
925,E02000957,Tooting East,12530,7322,58.4,18.4095,5,3610,6,47.58711871,Predominantly Urban,PU,24.97,75.03,9447,4.5,0.7,0.3,7.6,5.9,8.6,0.5,12538,5,Lab,28.22499273,52.69269577,7914,63.2,42.13886672,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,8.65306856,10.19371229,13.88800677,9.812638933,0.125797466
926,E02000958,Furzedown West,8692,5369,61.8,16.54,6,3263,5,40.05561601,Predominantly Urban,PU,24.97,75.03,7338,4.8,0.8,0.6,6.8,6.1,10,0.6,8688,6,Lab,28.22499273,52.69269577,5884,67.7,60.74551312,lowmedian,0,0,0,0,1,0,0,0,0,0,1,0,11.2173212,13.27337149,19.66475879,14.10466067,0.161234596
927,E02000959,Furzedown East,7870,4472,56.8,17.368,5.5,3428,6,46.61965989,Predominantly Urban,PU,24.97,75.03,6794,5.1,0.9,0.5,6.6,6.5,11.2,0.5,7873,5,Lab,28.22499273,52.69269577,4905,62.3,67.09021601,upmedian,0,0,0,1,0,0,0,0,0,0,0,1,9.073382335,11.0833088,16.54400942,9.434795408,0.168695023
928,E02000960,St John's Wood North,8729,4516,51.7,8.721,8.5,1156,2,38.71601208,Predominantly Urban,PU,31.03,68.97,7703,3,0.6,0.5,3.4,3.9,7.8,0.4,8735,9,Lab,29.0857822,54.15860735,5019,57.5,48.23003781,lowmedian,0,0,0,0,0,0,0,1,0,0,1,0,9.679529104,11.52797611,17.13618071,17.82422433,0.196206671
929,E02000961,Abbey Road,11702,6082,52,14.374,6,2746,5,37.49205677,Predominantly Urban,PU,31.03,68.97,9806,3.7,0.9,0.5,5.6,4.9,8.6,0.4,11696,6,Lab,29.0857822,54.15860735,6713,57.4,35.97675611,low,0,0,0,0,1,0,0,0,0,0,0,0,9.582741032,11.68672241,18.41729553,13.4509484,0.150514257
930,E02000962,St John's Wood South,11167,5721,51.2,14.858,6,2863,5,44.78200371,Predominantly Urban,PU,31.03,68.97,9420,3.5,0.8,0.6,4.4,4.8,8.6,0.4,11174,6,Lab,29.0857822,54.15860735,6316,56.6,37.70036715,low,0,0,0,0,1,0,0,0,0,0,0,0,7.945230159,9.363057325,13.80042463,18.25902335,0.162147554
931,E02000963,Queen's Park Gardens,10881,5731,52.7,32.043,3,5506,9,52.93833832,Predominantly Urban,PU,31.03,68.97,9211,5.5,1.4,0.7,8.5,8,11.5,0.6,10875,2,Lab,29.0857822,54.15860735,6399,58.8,38.69129676,lowmedian,1,0,0,0,0,0,0,0,0,0,1,0,10.97811523,13.34274237,20.39952231,14.08099012,0.160786065
932,E02000964,Maida Hill,13814,6852,49.6,30.72,3,5394,8,50.05976572,Predominantly Urban,PU,31.03,68.97,11812,5.1,1.3,0.6,7.8,7,10.5,0.6,13815,3,Lab,29.0857822,54.15860735,7656,55.4,30.47632836,low,0,1,0,0,0,0,0,0,0,0,0,0,9.035583876,10.68405012,16.73721639,11.6830342,0.128875206
933,E02000965,Maida Vale,10219,5402,52.9,21.229,5,4118,7,34.03268807,Predominantly Urban,PU,31.03,68.97,8105,4,0.9,0.4,6.1,4.7,8.1,0.5,10212,4,Lab,29.0857822,54.15860735,5852,57.3,41.19776886,lowmedian,0,0,1,0,0,0,0,0,0,0,1,0,7.721162863,9.142504627,13.53485503,9.599012955,0.187558612
934,E02000966,Little Venice,11258,6151,54.6,10.7115,8,1749,3,29.86196951,Predominantly Urban,PU,31.03,68.97,9797,3.7,0.9,0.4,5.7,4.7,8,0.4,11266,8,Lab,29.0857822,54.15860735,6729,59.8,37.39562977,low,0,0,0,0,0,0,1,0,0,0,0,0,6.589814178,7.818720016,12.79983668,14.14718791,0.15485203
935,E02000967,Regent's Park,10000,4446,44.5,9.3495,8.5,1324,2,39.34696117,Predominantly Urban,PU,31.03,68.97,9900,2.9,0.7,0.3,4.7,3.7,7.7,0.3,9991,9,Con,39.90590548,27.20782717,5120,51.2,42.1,lowmedian,0,0,0,0,0,0,0,1,0,0,1,0,16.31536461,18.37373737,21.61616162,11.53535354,0.161449457
936,E02000968,Church Street,16340,8169,50,40.765,2,6126,10,61.5475693,Predominantly Urban,PU,31.03,68.97,13768,5.4,1.5,0.7,7.8,7.9,11.1,0.7,16338,1,Lab,29.0857822,54.15860735,9241,56.6,25.76499388,low,0,0,0,0,0,0,0,0,0,0,0,0,12.96593434,15.26002324,22.16734457,15.38349797,0.111083683
937,E02000969,Westbourne,11326,5594,49.4,40.501,2,6109,9,57.3051774,Predominantly Urban,PU,31.03,68.97,9255,5.1,1.2,0.5,8.6,6.8,10.2,0.7,11324,2,Lab,29.0857822,54.15860735,6223,54.9,37.17111072,low,1,0,0,0,0,0,0,0,0,0,0,0,10.45617174,12.63101026,20.28092923,12.26364127,0.161001789
938,E02000970,Marylebone & Park Lane,11451,5450,47.6,10.268,8,1600,3,26.82845375,Predominantly Urban,PU,31.03,68.97,10544,2.9,0.7,0.4,5.6,3.4,7.7,0.3,11450,8,Con,39.90590548,27.20782717,6207,54.2,36.765348,low,0,0,0,0,0,0,1,0,0,0,0,0,9.742071882,10.92564492,14.39681335,13.77086495,0.152219873
939,E02000971,Bryanston & Dorset Square,11316,5264,46.5,15.648,6,3053,5,36.38201713,Predominantly Urban,PU,31.03,68.97,9461,3,0.8,0.3,4.8,3.8,7.4,0.3,11320,6,Con,39.90590548,27.20782717,6077,53.7,37.203959,low,0,0,0,0,1,0,0,0,0,0,0,0,13.26171689,14.74474157,18.12704788,12.55681218,0.171118928
940,E02000972,Fitzrovia West & Soho,11587,5772,49.8,18.728,5,3683,6,32.53330133,Predominantly Urban,PU,31.03,68.97,10697,3.3,0.8,0.2,6,3.6,7.2,0.3,11590,5,Con,39.90590548,27.20782717,6594,56.9,36.33382239,low,0,0,0,1,0,0,0,0,0,0,0,0,15.40373736,16.79910255,19.31382631,9.413854352,0.154294531
941,E02000973,Westbourne Grove,12614,6530,51.8,18.1025,5.5,3554,6,30.40634291,Predominantly Urban,PU,31.03,68.97,10266,3.5,0.9,0.5,6.9,4.1,7.8,0.4,12606,5,Lab,29.0857822,54.15860735,7231,57.3,33.3756144,low,0,0,0,1,0,0,0,0,0,0,0,0,6.864470707,7.977790766,11.7182934,12.78979154,0.150867488
942,E02000974,Paddington & St George's Fields,12642,6152,48.7,22.5785,4.5,4339,7,47.79395042,Predominantly Urban,PU,31.03,68.97,9854,3.7,0.8,0.4,5.8,4.8,8.6,0.4,12632,4,Con,39.90590548,27.20782717,7240,57.3,33.30169277,low,0,0,1,0,0,0,0,0,0,0,0,0,16.14253898,18.38847169,22.2447737,13.66957581,0.160356347
943,E02000975,Bayswater East,11615,5196,44.7,12.054,7,2134,4,33.79011077,Predominantly Urban,PU,31.03,68.97,9964,3.3,0.7,0.3,5.7,3.9,6.9,0.4,11624,7,Lab,29.0857822,54.15860735,5933,51.1,36.24623332,low,0,0,0,0,0,1,0,0,0,0,0,0,12.15262264,13.64913689,16.40907266,9.183059012,0.160843535
944,E02000976,Queensway,13912,6082,43.7,15.2985,6,2973,5,36.98974462,Predominantly Urban,PU,31.03,68.97,10576,3.3,0.8,0.4,6,3.9,7.4,0.4,13918,6,Lab,29.0857822,54.15860735,6797,48.9,30.26164462,low,0,0,0,0,1,0,0,0,0,0,0,0,10.8935743,12.31089259,15.51626324,10.93040847,0.15060241
945,E02000977,"Strand, St James & Mayfair",13028,6585,50.5,19.9595,5.5,3894,6,30.68090788,Predominantly Urban,PU,31.03,68.97,7162,3.4,0.9,0.4,6.3,3.6,7.5,0.3,13040,5,Con,39.90590548,27.20782717,7593,58.3,32.31501382,low,0,0,0,1,0,0,0,0,0,0,0,0,5.037361505,5.459368891,7.442055292,17.11812343,0.231898995
946,E02000978,"Knightsbridge, Belgravia & Hyde Park",11723,5269,44.9,6.7845,9,659,1,30.44228695,Predominantly Urban,PU,31.03,68.97,10883,2.2,0.6,0.3,3.8,2,6.1,0.2,11735,10,Con,39.90590548,27.20782717,6374,54.4,35.91230914,low,0,0,0,0,0,0,0,0,1,0,0,0,23.33800148,26.03142516,29.33933658,14.00349168,0.148282396
947,E02000979,Central Westminster,11453,5698,49.8,18.171,5,3565,6,26.3704987,Predominantly Urban,PU,31.03,68.97,9942,4.2,1.6,0.5,9,4.4,8.4,0.6,11442,5,Con,39.90590548,27.20782717,6530,57,36.75892779,low,0,0,0,1,0,0,0,0,0,0,0,0,11.08998733,12.32146449,16.19392476,14.56447395,0.162954916
948,E02000980,Millbank,10560,5948,56.3,22.157,4,4272,7,32.05895901,Predominantly Urban,PU,31.03,68.97,9825,4.2,1.2,0.6,8,5,9.2,0.5,10565,4,Con,39.90590548,27.20782717,6517,61.7,39.86742424,lowmedian,0,0,1,0,0,0,0,0,0,0,1,0,9.565764632,10.82951654,15.05343511,15.6437659,0.161826845
949,E02000981,Pimlico North,10516,5856,55.7,13.225,7,2442,4,20.86530975,Predominantly Urban,PU,31.03,68.97,9654,4.1,1.1,0.4,8.3,4.4,9,0.5,10513,7,Con,39.90590548,27.20782717,6466,61.5,40.03423355,lowmedian,0,0,0,0,0,1,0,0,0,0,1,0,11.29574309,12.5336648,15.35114978,12.34721359,0.168035848
950,E02000982,Victoria,9345,5007,53.6,26.4815,3.5,4884,8,35.71602237,Predominantly Urban,PU,31.03,68.97,8054,4.6,1.2,0.7,9,4.3,9.9,0.5,9341,3,Con,39.90590548,27.20782717,5592,59.8,45.05082932,lowmedian,0,1,0,0,0,0,0,0,0,0,1,0,9.254526092,10.78966973,16.24037745,16.63769556,0.191693291
951,E02000983,Pimlico South,9191,5231,56.9,20.4245,5,3974,6,29.74863647,Predominantly Urban,PU,31.03,68.97,9037,4.5,1.2,0.6,9.1,4.9,9.8,0.5,9193,5,Con,39.90590548,27.20782717,5786,63,45.80567947,lowmedian,0,0,0,1,0,0,0,0,0,0,1,0,9.944210629,11.24266903,15.73531039,15.8570322,0.17617696
952,E02000984,Dunscar & Egerton,7021,5803,82.7,6.094,9,493,1,3.161141095,Predominantly Urban,PU,58.29,41.71,6495,6.8,1.8,0.8,11.1,6,13,0.6,7017,10,Con,45.36458812,44.49673983,6025,85.8,125.9079903,high,0,0,0,0,0,0,0,0,1,1,0,0,8.538873995,9.807544265,14.88837567,24.21862972,0.335120643
953,E02000985,Bromley Cross & Bradshaw,6943,5695,82,7.551,9,860,2,2.470603779,Predominantly Urban,PU,58.29,41.71,6482,7,2,1.1,13.8,6.6,14,0.7,6945,9,Con,45.36458812,44.49673983,5948,85.7,127.3224831,high,0,0,0,0,0,0,0,1,0,1,0,0,8.374451754,9.426103055,14.97994446,30.39185437,0.342653509
954,E02000986,Eagley & Sharples,7572,5809,76.7,11.437,7,1970,3,11.82307233,Predominantly Urban,PU,58.29,41.71,7378,7.3,2.1,0.8,12,7.2,14.1,0.7,7574,8,Con,45.36458812,44.49673983,6189,81.7,116.745906,high,0,0,0,0,0,0,1,0,0,1,0,0,9.855996223,11.3174302,17.07779886,21.65898618,0.295089707
955,E02000987,Horwich North,7033,5232,74.4,30.292,3,5342,8,2.404447533,Predominantly Urban,PU,58.29,41.71,6308,7.5,2,0.8,15.8,7.4,16,0.9,7032,3,Con,55.28621851,37.32402937,5640,80.2,125.6931608,high,0,1,0,0,0,0,0,0,0,1,0,0,9.493139177,10.74825618,15.40900444,21.95624604,0.350042005
956,E02000988,Astley Bridge & Waters Meeting,8279,5542,66.9,31.354,3,5442,9,29.2018556,Predominantly Urban,PU,58.29,41.71,7455,7.1,2.2,0.6,13.2,8.8,13.7,0.8,8284,2,Con,45.36458812,44.49673983,6144,74.2,106.7761807,upmedian,1,0,0,0,0,0,0,0,0,0,0,1,10.95798319,13.11871227,19.62441315,17.27699531,0.280112045
957,E02000989,Harwood,7754,6302,81.3,8.9815,8.5,1212,2,2.31739869,Predominantly Urban,PU,58.29,41.71,7152,7.2,2.4,1.4,16.3,7.7,15.2,0.9,7752,9,Con,45.36458812,44.49673983,6595,85.1,114.0056745,high,0,0,0,0,0,0,0,1,0,1,0,0,7.479876161,8.445190157,12.91946309,32.98378076,0.309597523
958,E02000990,Horwich South & Middlebrook,7633,5994,78.5,19.433,5,3794,6,4.766893662,Predominantly Urban,PU,58.29,41.71,6825,7.1,1.8,0.7,14.5,6.9,15.1,0.8,7636,5,Con,55.28621851,37.32402937,6341,83.1,115.8129176,high,0,0,0,1,0,0,0,0,0,1,0,0,8.06573957,9.347985348,14.0952381,21.87545788,0.316055626
959,E02000991,Smithills,7195,5270,73.2,21.299,5,4129,7,11.15594897,Predominantly Urban,PU,58.29,41.71,6537,6.8,2.4,0.8,15,8.3,13.2,0.8,7199,4,Con,55.28621851,37.32402937,5673,78.8,122.8630994,high,0,0,1,0,0,0,0,0,0,1,0,0,8.825429642,10.44821784,15.95533119,19.94798837,0.323039152
960,E02000992,Blackrod & Butterwick Fields,5695,4500,79,11.9165,7,2094,4,1.729804532,Predominantly Urban,PU,58.29,41.71,5226,7.6,2.3,1,14.8,8.1,16.4,0.9,5696,7,Con,55.28621851,37.32402937,4834,84.9,155.2238806,high,0,0,0,0,0,1,0,0,0,1,0,0,7.559003136,8.763872943,13.35629545,26.59778033,0.412609341
961,E02000993,Hall I' th' Wood,7288,4451,61.1,54.4475,1,6586,10,9.479137496,Predominantly Urban,PU,58.29,41.71,6681,7.4,2.5,0.5,16.2,8.1,14.9,0.9,7285,1,Con,45.36458812,44.49673983,5034,69.1,121.2952799,high,0,0,0,0,0,0,0,0,0,1,0,0,10.91837947,13.75542583,21.10462506,12.64780721,0.29701794
